Sno,Song ID,Song Name,Artist Name,Album Name,Release Date,Accousticness,Dancebility,Song Duration,Energy,Instrumentalness,Key,Liveliness,Loudness,Mode,Speechiness,Tempo,Time Signature,Valence,Popularity,Genre
13777,3G6hD9B2ZHOsgf4WfNu7X1,Team,Lorde,Pure Heroine,27-09-2013,0.167,0.69,193058,0.578,0,6,0.305,-7.436,1,0.0929,99.961,4,0.416,77,pop
13778,1iiCRJZbYDfXJJnAKwY7Ph,Castle On the Hill - Throttle Remix,Various Artists,10's Dance Classics,21-10-2022,0.0412,0.586,220879,0.86,0,2,0.372,-4.023,1,0.0539,138.03,4,0.203,1,pop
13779,1hQv0r6Dt6If8M9u8PysOR,Shivers,Various Artists,Happy Pop Vibes,21-10-2022,0.281,0.788,207853,0.859,0,2,0.0424,-2.724,1,0.0856,141.02,4,0.822,2,pop
13780,4Hw0FcIFwq33kJvz2ReF1q,Happier - Tiësto's AFTR:HRS Remix,Various Artists,Sunlight Dance,21-10-2022,0.00569,0.684,216000,0.823,7.27E-06,0,0.201,-4.881,1,0.0296,117.994,4,0.384,0,pop
13781,1xxIwTNRrWrxoVEusOIUgb,Shivers,Various Artists,Prime Feelgood,21-10-2022,0.281,0.788,207853,0.859,0,2,0.0424,-2.724,1,0.0856,141.02,4,0.822,0,pop
13782,4JWlQ6skcm0SuztTiapWeo,How Would You Feel (Paean),Various Artists,Coffee Moment,21-10-2022,0.424,0.618,280533,0.439,0,9,0.127,-5.63,1,0.0269,139.983,4,0.242,1,pop
13783,5SnWsPMJgc6YmtX8MEaDTn,Afterglow,Various Artists,Timeless Ballads,21-10-2022,0.698,0.641,185486,0.324,0,11,0.328,-5.851,1,0.0299,110.184,4,0.273,3,pop
13784,1gv4xPanImH17bKZ9rOveR,Raise Your Glass,P!nk,Raise Your Glass,05-10-2010,0.0048,0.7,202960,0.709,0,7,0.029,-5.006,1,0.0838,122.019,4,0.624,77,pop
13785,4xqIYGwwZTEem9U8A42SPF,Broke In A Minute,Tory Lanez,The New Toronto 3,10-04-2020,0.144,0.929,132023,0.7,0,0,0.349,-5.595,0,0.0906,120.009,4,0.802,74,pop
13786,1Je1IMUlBXcx1Fz0WE7oPT,Wannabe,Spice Girls,Spice,01-01-1996,0.101,0.768,173026,0.864,0,11,0.162,-6.145,1,0.0324,110.008,4,0.891,81,pop
13787,7LcfRTgAVTs5pQGEQgUEzN,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",Maroon 5,Hands All Over,2010,0.0111,0.722,201160,0.758,0,11,0.308,-4.477,0,0.0471,128.047,4,0.62,71,pop
13788,68vgtRHr7iZHpzGpon6Jlo,My Boo,Usher,Confessions (Expanded Edition),23-03-2004,0.257,0.662,223440,0.507,0,5,0.0465,-8.238,1,0.118,86.412,4,0.676,78,pop
13789,2aSC2xhRxOLiiZZVjhbylH,"Hold On, We're Going Home",Drake,Nothing Was The Same,01-01-2013,0.00421,0.777,227880,0.414,2.73E-05,6,0.0724,-7.44,0,0.0946,100.002,4,0.287,72,pop
13790,3cfOd4CMv2snFaKAnMdnvK,All Star,Smash Mouth,Astro Lounge,08-06-1999,0.0395,0.731,200373,0.867,0,11,0.0861,-5.881,1,0.032,104.019,4,0.776,79,pop
13791,5PvVkf1Yuq3XyMqqjPiKPd,Been Away,Brent Faiyaz,Fuck The World,07-02-2020,0.477,0.602,223629,0.5,5.69E-05,8,0.295,-9.377,1,0.298,132.798,4,0.395,74,pop
13792,3JA9Jsuxr4xgHXEawAdCp4,Just Can’t Get Enough,Black Eyed Peas,The Beginning,01-01-2010,0.186,0.659,219426,0.628,0,0,0.105,-8.685,0,0.179,94.05,4,0.262,77,pop
13793,4dTaAiV9xFFCxnPur9c9yL,Memories (feat. Kid Cudi),David Guetta,One Love (Deluxe),21-08-2009,0.0015,0.561,210093,0.87,2.82E-06,8,0.246,-6.103,1,0.343,129.98,4,0.498,69,pop
13794,3NZJlJemX3mzjf56MqC5ML,Forever,Chris Brown,Forever,29-04-2008,0.0368,0.672,278573,0.82,0.000188,11,0.184,-4.456,1,0.0459,120.005,4,0.438,76,pop
13795,4dFKEyGrwmIimMqwYleFOR,"Super Freaky Girl (with JT & BIA feat. Katie Got Bandz, Akbar V & Maliibu Mitch) - Queen Mix",Nicki Minaj,Super Freaky Girl (Queen Mix),09-09-2022,0.102,0.88,234899,0.777,0,2,0.37,-4.465,1,0.256,132.982,4,0.88,72,pop
13796,5qHirGR7M9tdm6C17DlzSY,REEL IT IN,Aminé,ONEPOINTFIVE,15-08-2018,0.073,0.754,121346,0.342,0,10,0.193,-8.677,0,0.0991,128.981,4,0.423,76,pop
13797,2xql0pid3EUwW38AsywxhV,Reflections,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,02-11-2018,0.114,0.648,244013,0.594,0.0462,11,0.116,-7.027,0,0.0293,113.983,4,0.544,80,pop
13798,3WkibOpDF7cQ5xntM1epyf,It Wasn't Me,Shaggy,Hot Shot,08-08-2000,0.0561,0.853,227600,0.606,0,0,0.313,-4.596,1,0.0713,94.759,4,0.654,78,pop
13799,63y6xWR4gXz7bnUGOk8iI6,Into You,Ariana Grande,Dangerous Woman,20-05-2016,0.0162,0.623,244453,0.734,1.75E-06,9,0.145,-5.948,1,0.107,107.853,4,0.37,70,pop
13800,7k6IzwMGpxnRghE7YosnXT,Me & U,Cassie,Cassie (U.S. Version),07-08-2006,0.352,0.803,192213,0.454,0,8,0.0655,-4.802,0,0.0294,99.99,4,0.739,75,pop
13801,25KybV9BOUlvcnv7nN3Pyo,In The Night,The Weeknd,Beauty Behind The Madness,28-08-2015,0.0796,0.505,235653,0.68,0,7,0.0465,-4.993,1,0.0714,168.022,3,0.539,75,pop
13802,2y4lAQpi5VTNLu2ldeTdUH,We Can't Stop,Miley Cyrus,Bangerz (Deluxe Version),04-10-2013,0.00882,0.613,231240,0.622,0,1,0.37,-5.794,0,0.0334,80.003,4,0.484,77,pop
13803,7hDVYcQq6MxkdJGweuCtl9,ocean eyes,Billie Eilish,dont smile at me,22-12-2017,0.816,0.511,200379,0.363,0.0317,4,0.084,-7.65,0,0.041,144.892,4,0.169,80,pop
13804,5MMZJtHOiH1RmQSSe3DJdg,Sleep On The Floor,The Lumineers,Cleopatra,08-04-2016,0.249,0.389,211851,0.431,0,7,0.13,-8.061,1,0.0344,142.14,4,0.275,71,pop
13805,6FZDfxM3a3UCqtzo5pxSLZ,Without Me,Halsey,Manic,17-01-2020,0.297,0.752,201660,0.488,9.11E-06,6,0.0936,-7.05,1,0.0705,136.041,4,0.533,79,pop
13806,5hAFKx1IMhvx73JA6MSkIP,Northern Attitude,Noah Kahan,Northern Attitude,16-09-2022,0.116,0.515,267256,0.641,3.17E-05,3,0.104,-8.205,1,0.0475,121.826,4,0.3,72,pop
13807,3Vby4nGmtbDo7HDJamOWkT,Stuck In The Middle With You,Stealers Wheel,Stealers Wheel,01-01-1972,0.0936,0.82,208946,0.575,0.000135,7,0.109,-9.144,1,0.0408,123.765,4,0.964,78,pop
13808,69Ej1xrGjOcHvIMtMKxK0G,Dile,Don Omar,The Last Don,01-01-2003,0.184,0.817,204600,0.714,0.000132,4,0.042,-7.501,0,0.141,94.001,4,0.714,81,pop
13809,0yvPEnB032fojLfVluFjUv,Sorry Not Sorry,Demi Lovato,Tell Me You Love Me,29-09-2017,0.0242,0.706,203760,0.643,0,11,0.262,-6.929,0,0.234,143.931,4,0.885,76,pop
13810,4rHZZAmHpZrA3iH5zx8frV,Mirrors,Justin Timberlake,The 20/20 Experience (Deluxe Version),15-03-2013,0.234,0.574,484146,0.512,0,5,0.0946,-6.664,0,0.0503,76.899,4,0.512,78,pop
13811,74f0dpqHhTeTJzs4pmZ1yq,Pool House,The Backseat Lovers,When We Were Friends,27-01-2019,0.0478,0.594,269411,0.355,0.000109,7,0.0559,-11.184,1,0.0305,134.097,4,0.327,72,pop
13812,0Dc7J9VPV4eOInoxUiZrsL,Don't Tell 'Em,Jeremih,Late Nights: The Album,04-12-2015,0.392,0.856,266840,0.527,0,2,0.11,-5.225,1,0.0997,98.052,4,0.386,73,pop
13813,60wwxj6Dd9NJlirf84wr2c,Clarity,Zedd,Clarity,01-01-2012,0.0398,0.509,271426,0.781,0,8,0.0749,-3.48,1,0.072,128,4,0.176,74,pop
13814,4jDmJ51x1o9NZB5Nxxc7gY,Careless Whisper,George Michael,Ladies And Gentlemen... The Best Of George Michael,09-11-1998,0.13,0.574,300106,0.628,0,2,0.271,-8.815,0,0.036,153.119,4,0.803,80,pop
13815,1LmN9SSHISbtp9LoaR5ZVJ,Payphone,Maroon 5,Overexposed,20-06-2021,0.0136,0.739,231386,0.756,0,4,0.37,-4.828,1,0.0394,110.028,4,0.523,71,pop
13816,27OeeYzk6klgBh83TSvGMA,WITHOUT YOU,The Kid LAROI,F*CK LOVE (SAVAGE),06-11-2020,0.213,0.662,161384,0.413,0,0,0.134,-7.357,1,0.0299,93.005,4,0.467,79,pop
13817,1XrSjpNe49IiygZfzb74pk,What Once Was,Her's,Songs of Her's,12-05-2017,0.172,0.526,255067,0.877,0.0108,3,0.223,-4.369,0,0.033,145.568,3,0.436,75,pop
13818,09CtPGIpYB4BrO8qb1RGsF,Sorry,Justin Bieber,Purpose (Deluxe),13-11-2015,0.0797,0.654,200786,0.76,0,0,0.299,-3.669,0,0.045,99.945,4,0.41,81,pop
13819,3fH4KjXFYMmljxrcGrbPj9,Don't You (Forget About Me),Simple Minds,Once Upon A Time (Super Deluxe),1985,0.168,0.66,263040,0.816,0.0181,2,0.0608,-6.61,1,0.0299,111.346,4,0.678,75,pop
13820,7Hqig8kp32q2Ire3ECQvWM,Paparazzi,Lady Gaga,The Fame,01-01-2008,0.113,0.762,208306,0.692,0,5,0.094,-3.973,0,0.0438,114.906,4,0.397,70,pop
13821,7AYP21Q4qnxw2WxETEvSRb,Memories,Conan Gray,Memories,15-04-2022,0.00979,0.34,248818,0.684,0,11,0.348,-6.306,1,0.044,112.969,4,0.556,77,pop
13822,5NijSs5dAwaIybq1GaRTIe,Poison,Brent Faiyaz,Poison,03-08-2016,0.711,0.689,212992,0.394,0.000905,2,0.0859,-10.102,0,0.065,117.489,3,0.382,75,pop
13823,1elhmWW7Bv0MOQj2gAsyoV,Make You Say,Zedd,Make You Say,19-08-2022,0.351,0.687,206000,0.61,0,8,0.175,-4.713,0,0.0499,128.15,4,0.649,74,pop
13824,5dTHtzHFPyi8TlTtzoz1J9,Helena,My Chemical Romance,Three Cheers for Sweet Revenge,08-06-2004,0.0142,0.356,204733,0.96,0,4,0.209,-3.487,1,0.104,125.921,4,0.0857,75,pop
13825,0J119Oas2ox6JTTHUGZxHN,Give You the World,Steve Lacy,Gemini Rights,15-07-2022,0.83,0.574,273786,0.369,0.234,0,0.0976,-9.251,0,0.0262,73.013,4,0.41,73,pop
13826,7H6ev70Weq6DdpZyyTmUXk,Say My Name,Destiny's Child,The Writing's On The Wall,27-07-1999,0.273,0.713,271333,0.678,0,5,0.149,-3.525,0,0.102,138.009,4,0.734,76,pop
13827,0lHAMNU8RGiIObScrsRgmP,Titanium (feat. Sia),David Guetta,Nothing but the Beat 2.0,24-08-2011,0.0678,0.604,245040,0.788,0.153,0,0.127,-3.673,0,0.103,126.06,4,0.301,69,pop
13828,21RzyxY3EFaxVy6K4RqaU9,Body,Loud Luxury,Body,27-10-2017,0.0476,0.752,163216,0.764,9.44E-05,1,0.0543,-4.399,1,0.038,121.958,4,0.582,74,pop
13829,3uwnnTQcHM1rDqSfA4gQNz,Cool for the Summer,Demi Lovato,Confident,01-01-2015,0.00425,0.583,214739,0.61,0.000105,5,0.14,-5.639,0,0.0382,114.06,4,0.336,81,pop
13830,5oQcOu1omDykbIPSdSQQNJ,1985,Bowling For Soup,A Hangover You Don't Deserve,2004,0.000242,0.606,193000,0.887,0,4,0.337,-4.404,1,0.0598,119.974,4,0.903,71,pop
13831,0i5el041vd6nxrGEU8QRxy,Cruise,Florida Georgia Line,Here's To The Good Times,01-01-2012,0.0191,0.457,208960,0.948,0,10,0.0536,-3.364,1,0.0354,148,4,0.878,72,pop
13832,0VF7YLIxSQKyNiFL3X6MmN,Stargazing,The Neighbourhood,Chip Chrome & The Mono-Tones (Deluxe),11-12-2020,0.00304,0.512,217026,0.483,0.0011,0,0.12,-7.798,1,0.0298,160.009,4,0.367,75,pop
13833,3Gf5nttwcX9aaSQXRWidEZ,Ride Wit Me,Nelly,Country Grammar,27-06-2000,0.0616,0.85,291781,0.7,1.80E-06,7,0.244,-6.49,1,0.0478,101.875,4,0.722,76,pop
13834,5Y77SQxEr1eiofPeUTPHxM,You,Lloyd,Street Love,01-01-2007,0.102,0.412,273133,0.876,0,5,0.297,-6.008,0,0.47,130.159,5,0.703,72,pop
13835,5FgPwJ7Nh2FVmIXviKl2VF,Make You Feel My Love,Adele,19,28-01-2008,0.907,0.317,212040,0.172,0.000383,10,0.105,-10.636,1,0.0326,65.18,3,0.0963,73,pop
13836,47BBI51FKFwOMlIiX6m8ya,I Want It That Way,Backstreet Boys,Millennium,18-05-1999,0.257,0.689,213306,0.694,0,6,0.148,-5.83,0,0.027,99.039,4,0.482,81,pop
13837,0Rx0DJI556Ix5gBny6EWmn,Paradise,Bazzi,Soul Searching,09-08-2019,0.0828,0.844,169038,0.644,0,11,0.113,-6.273,0,0.0479,122.061,4,0.591,74,pop
13838,4DByEumlGTZKSzuVEZ35eo,PURE/HONEY,Beyoncé,RENAISSANCE,29-07-2022,0.0122,0.857,288254,0.558,4.80E-05,1,0.288,-7.888,1,0.134,123.973,4,0.453,75,pop
13839,3XF5xLJHOQQRbWya6hBp7d,you should see me in a crown,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",29-03-2019,0.462,0.678,180952,0.533,0.219,4,0.139,-10.485,1,0.186,150.455,4,0.323,77,pop
13840,6suYoN4gFkanqOBn5yRnJC,Boys Will Be Bugs,Cavetown,Animal Kingdom,12-04-2019,0.00387,0.486,329049,0.528,1.40E-05,1,0.106,-11.722,1,0.0463,178.519,4,0.452,74,pop
13841,6lV2MSQmRIkycDScNtrBXO,Airplanes (feat. Hayley Williams of Paramore),B.o.B,B.o.B Presents: The Adventures of Bobby Ray,27-04-2010,0.11,0.66,180480,0.867,0,6,0.0368,-4.285,0,0.116,93.033,4,0.377,75,pop
13842,5J4ZkQpzMUFojo1CtAZYpn,Love Me Harder,Ariana Grande,My Everything (Deluxe),25-08-2014,0.00937,0.472,236133,0.714,0,1,0.0764,-4.389,0,0.0334,98.992,4,0.24,77,pop
13843,7xNYZeFtrB05pi9tc6lEeb,Pick Me Up,Gabby Barrett,Pick Me Up,05-11-2021,0.0387,0.472,169440,0.701,0,2,0.107,-4.563,1,0.0369,79.805,4,0.515,71,pop
13844,7uzmGiiJyRfuViKKK3lVmR,Mine,Bazzi,COSMIC,12-04-2018,0.0161,0.71,131064,0.789,2.77E-06,4,0.451,-3.874,1,0.0722,142.929,4,0.717,75,pop
13845,3kUq4sBcmxhnOtNysZ9yrp,Feliz Cumpleaños Ferxxo,Feid,Feliz Cumpleaños Ferxxo,19-08-2022,0.102,0.87,156400,0.55,0,5,0.293,-5.537,1,0.0722,95.019,4,0.566,87,pop
13846,2s1sdSqGcKxpPr5lCl7jAV,Chandelier,Sia,1000 Forms Of Fear (Deluxe Version),04-05-2015,0.0197,0.399,216120,0.787,6.07E-05,1,0.0685,-2.88,1,0.0499,117.089,5,0.572,70,pop
13847,4wqzOaLxiCRy2Et8tRyNSX,The Thrill,Wiz Khalifa,The Thrill,11-11-2020,0.277,0.817,234333,0.775,0,10,0.108,-4.767,0,0.108,126.984,4,0.806,76,pop
13848,6ECp64rv50XVz93WvxXMGF,This Love,Maroon 5,Songs About Jane: 10th Anniversary Edition,2002,0.0525,0.712,206200,0.862,0,5,0.093,-4.612,0,0.0378,95.051,4,0.809,79,pop
13849,0WtDGnWL2KrMCk0mI1Gpwz,Redbone,Childish Gambino,"""Awaken, My Love!""",02-12-2016,0.174,0.745,326933,0.353,0.00662,1,0.118,-10.614,1,0.0983,160.111,4,0.598,77,pop
13850,13HVjjWUZFaWilh2QUJKsP,Let It Go,James Bay,Chaos And The Calm,15-12-2014,0.818,0.546,260533,0.311,1.65E-05,1,0.107,-10.396,1,0.0288,147.464,4,0.246,70,pop
13851,1oFAF1hdPOickyHgbuRjyX,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,The Weeknd,After Hours (Deluxe),20-03-2020,0.0215,0.65,191013,0.825,2.44E-05,0,0.0936,-4.645,1,0.0325,118.091,4,0.593,81,pop
13852,1dqe1m4c2ynDGRctTV4Cj8,We’re In This Together,Various Artists,Die For You,12-10-2022,0.125,0.706,181640,0.644,0,11,0.108,-6.055,0,0.297,149.452,4,0.624,0,pop
13853,1lMCWcCTojCI6hpWpNgi8z,Yummy,Various Artists,Gaming Top Hits,24-10-2022,0.345,0.677,208520,0.506,0,9,0.118,-6.652,0,0.0964,145.843,4,0.497,0,pop
13854,46wG0MqLhMXrRnFBqAzRUX,Mistletoe,Various Artists,XMAS 2022,25-10-2022,0.475,0.623,183066,0.668,0,6,0.0862,-7.282,0,0.0531,161.948,4,0.823,0,pop
13855,3wwapjKCuyoonczLpxoBtR,Mistletoe,Various Artists,Best Christmas Playlist Ever 2022,20-10-2022,0.475,0.623,183066,0.668,0,6,0.0862,-7.282,0,0.0531,161.948,4,0.823,0,pop
13856,0Aqi7ArnBrGblW5T6p2jmD,Falling,Trevor Daniel,Nicotine,26-03-2020,0.123,0.785,159381,0.431,0,10,0.0887,-8.756,0,0.0364,127.085,4,0.236,79,pop
13857,4Gy90juUbAVzp5S5hJnCcj,Mistletoe,Various Artists,Christmas Faves 2022,18-10-2022,0.475,0.623,183066,0.668,0,6,0.0862,-7.282,0,0.0531,161.948,4,0.823,0,pop
13858,0MLVUkrPCpViDnl0R9dCpp,Friends,Various Artists,Queda poco para la PAES,21-10-2022,0.00389,0.743,189466,0.735,0,8,0.304,-5.337,1,0.0382,104.979,4,0.631,1,pop
13859,3DctSNSBYAo95RsDolNRr5,Unstable,Various Artists,Hidden Gems,19-10-2022,0.737,0.495,158324,0.333,0,4,0.112,-10.109,0,0.0288,99.757,4,0.37,4,pop
13860,6ovqCJRzKl9JxdR0pR5We4,Mistletoe,Various Artists,JULMYS,17-10-2022,0.475,0.623,183066,0.668,0,6,0.0862,-7.282,0,0.0531,161.948,4,0.823,0,pop
13861,4FGHEIVVqRiwQtAo6E2NVc,Mistletoe,Various Artists,GOD JUL,17-10-2022,0.475,0.623,183066,0.668,0,6,0.0862,-7.282,0,0.0531,161.948,4,0.823,0,pop
13862,6SKTHwAjQ2sEJSEcSm2N3v,Santa Claus Is Coming To Town,Various Artists,pov: you have a holly jolly christmas,20-10-2022,0.027,0.639,216720,0.836,0,0,0.283,-4.878,0,0.048,104.998,4,0.814,1,pop
13863,0WWaiEmMUnipttB7En6d9w,What Do You Mean?,Various Artists,Gaming Top Hits,24-10-2022,0.585,0.832,208542,0.631,0.000892,5,0.0838,-6.19,0,0.0736,125.038,4,0.836,0,pop
13864,2RlfHVIhbemAp3qvbJpxlz,Only Thing I Ever Get For Christmas,Various Artists,Christmas Hits 2022,25-10-2022,0.217,0.54,192160,0.63,0,10,0.111,-8.032,1,0.0494,85.648,4,0.321,0,pop
13865,4NL80qFf29d0omq2lxwVTM,Mistletoe,Various Artists,Silent Night,19-10-2022,0.475,0.623,183066,0.668,0,6,0.0862,-7.282,0,0.0531,161.948,4,0.823,0,pop
13866,3UoULw70kMsiVXxW0L3A33,pov,Ariana Grande,Positions,30-10-2020,0.36,0.487,201882,0.534,0,0,0.1,-5.664,0,0.0555,131.798,4,0.173,77,pop
13867,3VwSdodE7YJzbpF4DQRtAX,The Christmas Song (Chestnuts Roasting On An Open Fire),Various Artists,Pop Christmas 2022,19-10-2022,0.46,0.533,216426,0.426,0,9,0.1,-9.525,0,0.0297,103.267,3,0.152,0,pop
13868,2rPHUAeUPbNgTmK18FPTiZ,GO (feat. Juice WRLD),The Kid LAROI,F*CK LOVE,24-07-2020,0.157,0.487,181688,0.74,0,6,0.612,-4.973,1,0.0944,73.779,4,0.522,74,pop
13869,3tfaqwcfkJxncPy9NCIVgr,Christmas Love,Various Artists,Christmas Hits 2022,25-10-2022,0.521,0.638,206800,0.515,0,10,0.317,-8.575,1,0.0288,100.01,4,0.419,0,pop
13870,2hfyXwjEi7Kf5hfRdrTRNz,Intentions - Acoustic,Various Artists,Autumn Mood,25-10-2022,0.594,0.715,160611,0.411,0,9,0.0903,-6.657,1,0.0337,73.994,4,0.799,0,pop
13871,136ta0ZoXaKDc7wZHFs78b,Mistletoe,Various Artists,JULPYNTA,17-10-2022,0.475,0.623,183066,0.668,0,6,0.0862,-7.282,0,0.0531,161.948,4,0.823,0,pop
13872,4HtlJ3zs02kjRUx5u5dMTj,Christmas Love,Various Artists,XMAS 2022,25-10-2022,0.521,0.638,206800,0.515,0,10,0.317,-8.575,1,0.0288,100.01,4,0.419,0,pop
13873,67dg3wclDnVIk6UQ8SV0yF,Mistletoe,Various Artists,North Pole Favorites,25-10-2022,0.475,0.623,183066,0.668,0,6,0.0862,-7.282,0,0.0531,161.948,4,0.823,0,pop
13874,3vuPebS3YBAGm0W0gVYPEB,Mistletoe,Various Artists,Cozy Christmas Hits 2022,25-10-2022,0.475,0.623,183066,0.668,0,6,0.0862,-7.282,0,0.0531,161.948,4,0.823,0,pop
13875,1GJ2PyKRtJWadfQAHhg0yX,The Christmas Song (Chestnuts Roasting On An Open Fire),Various Artists,pov: you are santa,25-10-2022,0.46,0.533,216426,0.426,0,9,0.1,-9.525,0,0.0297,103.267,3,0.152,0,pop
13876,1z1K4ZuV39v0f59iZlBaTL,Fa La La,Various Artists,Weihnachten Playlist,19-10-2022,0.0207,0.658,185560,0.679,3.15E-06,10,0.198,-8.606,0,0.0361,94.489,4,0.42,0,pop
13877,3Q3dm9m4kCaQqGB4pXXn9l,Mistletoe,Various Artists,Best Christmas Music 2022,21-10-2022,0.475,0.623,183066,0.668,0,6,0.0862,-7.282,0,0.0531,161.948,4,0.823,0,pop
13878,5WVvSKOTchQpJHfPar5GeL,Christmas Eve,Various Artists,Alone In Winter,25-10-2022,0.687,0.409,223613,0.57,0,6,0.173,-10.54,0,0.0711,128.657,4,0.336,0,pop
13879,5daXN4TLvGWMIAxE3VlmrY,Drummer Boy,Various Artists,"It's Christmas, Let's Dance",18-10-2022,0.025,0.752,225333,0.85,0.000131,8,0.149,-8.327,1,0.0819,122.991,4,0.491,0,pop
13880,0rbRxQwlvxqXVAXnVQ1SO3,Christmas Eve,Various Artists,Sad Christmas 2022,25-10-2022,0.687,0.409,223613,0.57,0,6,0.173,-10.54,0,0.0711,128.657,4,0.336,0,pop
13881,61bt9kLHpasOksPgX2iyiU,Anyone,Various Artists,pov: it's 2021,19-10-2022,0.181,0.686,190779,0.538,3.13E-06,2,0.113,-8.026,1,0.0345,115.884,4,0.584,4,pop
13882,46YUOw9vNwUSp8qGaqok5Y,Mistletoe,Various Artists,Christmas Hits 2022,25-10-2022,0.475,0.623,183066,0.668,0,6,0.0862,-7.282,0,0.0531,161.948,4,0.823,0,pop
13883,7L45FaJtYVIlQP8UlqYom2,Mistletoe,Various Artists,Christmas Playlist 2022,21-10-2022,0.475,0.623,183066,0.668,0,6,0.0862,-7.282,0,0.0531,161.948,4,0.823,1,pop
13884,6nwgoQvfXIWqkWHnee7qro,Christmas Eve,Various Artists,Modern Christmas Pop 2022,24-10-2022,0.687,0.409,223613,0.57,0,6,0.173,-10.54,0,0.0711,128.657,4,0.336,0,pop
13885,7rtCj2OfL0GChOsaSgUCWq,Rockin' Around The Christmas Tree,Various Artists,Weihnachtspop 2022,19-10-2022,0.0189,0.464,132732,0.642,0,5,0.0957,-3.656,1,0.032,151.592,4,0.828,2,pop
13886,55n9yjI6qqXh5F2mYvUc2y,I Don’t Wanna Live Forever (Fifty Shades Darker),Taylor Swift,reputation Stadium Tour Surprise Song Playlist,09-11-2017,0.0586,0.731,247160,0.445,1.96E-05,0,0.14,-8.418,1,0.0533,117.97,4,0.106,79,pop
13887,1JyC0QIAcBdBZPtrv1glty,All Around Me,Various Artists,pov: it's 2020,19-10-2022,0.811,0.53,136906,0.438,0,3,0.212,-7.564,1,0.0372,117.148,4,0.694,1,pop
13888,37FXw5QGFN7uwwsLy8uAc0,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,Nine Track Mind,29-01-2016,0.621,0.728,217706,0.563,0,1,0.179,-8.053,0,0.134,100.017,4,0.352,69,pop
13889,1G1Z9hpmbR5yRBBFRzu5D3,Drummer Boy,Various Artists,Weihnachtspop 2022,19-10-2022,0.025,0.752,225333,0.85,0.000131,8,0.149,-8.327,1,0.0819,122.991,4,0.491,0,pop
13890,14iyReKP9dQq6V9ByOoyWx,Mistletoe,Various Artists,Weihnachtslieder 2022,21-10-2022,0.475,0.623,183066,0.668,0,6,0.0862,-7.282,0,0.0531,161.948,4,0.823,0,pop
13891,0Jj3HijYvpp6UBVJeQPNQh,Come Around Me,Various Artists,pov: it's 2020,19-10-2022,0.263,0.648,200773,0.681,0.00761,2,0.0971,-8.389,0,0.0379,157.944,4,0.766,1,pop
13892,4M6EtKQcXZIw1DgutjsLfs,Christmas Eve,Various Artists,Lonely Christmas 2022,20-10-2022,0.687,0.409,223613,0.57,0,6,0.173,-10.54,0,0.0711,128.657,4,0.336,2,pop
13893,7CX8mBRemEzscIgLgzqK7d,Mistletoe,Various Artists,pov: you have a holly jolly christmas,20-10-2022,0.475,0.623,183066,0.668,0,6,0.0862,-7.282,0,0.0531,161.948,4,0.823,0,pop
13894,7Ddk8FhoYKdsVoX9AOCPMm,STAYING ALIVE (feat. Drake & Lil Baby),DJ Khaled,GOD DID,26-08-2022,0.0668,0.677,178176,0.495,0,4,0.319,-7.174,0,0.0821,129.974,4,0.152,77,pop
13895,4PPJY2E8YwiDSaiug98qIp,Mistletoe,Various Artists,Weihnachten Playlist,19-10-2022,0.475,0.623,183066,0.668,0,6,0.0862,-7.282,0,0.0531,161.948,4,0.823,0,pop
13896,4IcUp3kORzPyqQgmJjFIMy,Mistletoe,Various Artists,Weihnachtspop 2022,19-10-2022,0.475,0.623,183066,0.668,0,6,0.0862,-7.282,0,0.0531,161.948,4,0.823,1,pop
13897,51E5LzhlwzrPSyE07df48k,The Christmas Song (Chestnuts Roasting On An Open Fire),Various Artists,Weihnachtspop 2022,19-10-2022,0.46,0.533,216426,0.426,0,9,0.1,-9.525,0,0.0297,103.267,3,0.152,0,pop
13898,21ox43RiEnhW9T398iSgAN,Christmas Eve,Various Artists,Weihnachtspop 2022,19-10-2022,0.687,0.409,223613,0.57,0,6,0.173,-10.54,0,0.0711,128.657,4,0.336,1,pop
13899,6nyyEkZKodLYjcVfXxxwe1,Mistletoe,Various Artists,The Very Best Christmas Songs 2022,20-10-2022,0.475,0.623,183066,0.668,0,6,0.0862,-7.282,0,0.0531,161.948,4,0.823,0,pop
13900,15KMnEWDdjBXMuGhYAZmkQ,We’re In This Together,Various Artists,Best Road Trip Pop Tunes,12-10-2022,0.125,0.706,181640,0.644,0,11,0.108,-6.055,0,0.297,149.452,4,0.624,1,pop
13901,6Ymn4OG92TLMGczLHLwUhh,All Around The World,Various Artists,Almorzando solo,21-10-2022,0.0217,0.694,244826,0.816,2.92E-06,3,0.167,-3.949,0,0.191,128.009,4,0.798,0,pop
13902,6cK5akpYnv3Zhc9oFPakK9,Mistletoe,Various Artists,pov: you are santa,25-10-2022,0.475,0.623,183066,0.668,0,6,0.0862,-7.282,0,0.0531,161.948,4,0.823,0,pop
