Accousticness,Album Name,Artist Name,Dancebility,Energy,Genre,Instrumentalness,Key,Liveliness,Loudness,Mode,Popularity,Release Date,Sno,Song Duration,Song ID,Song Name,Speechiness,Tempo,Time Signature,Valence,Happy_score
0.000137,War Eternal,Arch Enemy,0.35,0.947,death-metal,0.0196,11,0.128,-5.126,0,50,10-06-2014,5565,277320,45eGeRq5VjhY6RTN1TOefI,You Will Know My Name,0.0749,137.137,4,0.104,0.9906910256239546
6.04e-05,Will To Power,Arch Enemy,0.267,0.988,death-metal,0.485,0,0.186,-4.146,1,51,08-09-2017,5566,293466,6tGyLydK5lNXz8Aw44wRj8,The World Is Yours,0.152,184.849,4,0.0992,0.9998296276071277
2.73e-05,Dig Deep,After The Burial,0.443,0.973,death-metal,0.173,8,0.0614,-5.023,1,41,19-02-2016,5567,302618,1fTIc2psHfk2MCNGLteIKJ,Laurentian Ghosts,0.0721,144.965,4,0.205,0.9954944367891848
7.16e-05,Lovecraft & Witch Hearts,Cradle Of Filth,0.428,0.972,death-metal,0.0736,2,0.0787,-1.998,0,50,26-09-2002,5568,430733,0mJUxFpEI1eAOIIfnNoZ4G,Hallowed Be Thy Name,0.0666,118.306,4,0.225,0.9888577033125399
7.73e-05,Infinite Death - EP,Thy Art Is Murder,0.295,0.967,death-metal,0.784,1,0.217,-6.328,0,42,22-08-2008,5569,200746,6DR4rQ3pSQq9N8vMa0l8mR,Whore to a Chainsaw,0.169,149.99,1,0.254,0.9998634163270586
0.0013,Hatebreeder,Children Of Bodom,0.443,0.951,death-metal,0.887,3,0.152,-3.742,1,50,04-05-1999,5570,273706,42kcPmx3bxMU9si9HE4rgr,Downfall,0.0541,99.472,4,0.271,0.9997242291553666
8.98e-05,Angel or Alien,Born Of Osiris,0.335,0.95,death-metal,1.8e-05,6,0.222,-3.651,0,41,02-07-2021,5571,284548,1065sHlCILP4Cmm33JXu1y,Shadowmourne,0.0563,177.962,3,0.259,0.9951437308421262
4.24e-05,Scars For You To Remember,Varials,0.36,0.986,death-metal,1.06e-05,8,0.291,-2.08,0,39,14-10-2022,5572,183826,4EcevGFlrDcIqLEX8tXcZt,0.5,0.272,172.979,4,0.133,0.9971955598568644
0.000427,Worlds Apart,Make Them Suffer,0.393,0.963,death-metal,0.0139,5,0.361,-3.269,0,41,28-07-2017,5573,282600,1dp8EseubSnabBpwNjYEXX,Save Yourself,0.107,74.634,4,0.305,0.9797737544510798
2.01e-05,Colony,In Flames,0.439,0.981,death-metal,0.321,3,0.252,-4.871,1,49,31-05-1999,5574,256266,6ULAF7fV7JPQPPHz1aP3vc,Ordinary Story,0.127,157.019,4,0.219,0.9991388598732828
0.000864,Misery Sermon,Slaughter to Prevail,0.404,0.988,death-metal,4.69e-06,11,0.13,-2.293,0,44,05-05-2017,5575,292621,6YeOsWBPXM3a5Ebd12rCBM,Chronic Slaughter,0.166,100.111,4,0.202,0.9836417099914552
2.05e-05,Look at Yourself,Emmure,0.535,0.974,death-metal,0.000149,10,0.263,-3.566,0,42,03-03-2017,5576,203500,4GXD7btyUK8TSgKTFBTo8O,Flag of the Beast,0.172,116.956,4,0.436,0.963274309490645
0.000115,"Punk Goes 90's, Vol. 2",Punk Goes,0.377,0.908,death-metal,0.0136,8,0.0931,-6.018,1,41,01-04-2014,5577,250200,0a6xDMYLK0J2X4feY196kH,Southtown,0.0708,158.708,4,0.353,0.9758245739847026
0.000232,Kostolom,Slaughter to Prevail,0.416,0.992,death-metal,5.76e-05,11,0.0518,-2.045,1,45,2019,5578,290000,6yerffT19n4aHyY25Rnkfq,Bratva,0.115,180.003,4,0.133,0.9951664497710142
0.000116,Only Inhuman - Tour Edition,Sonic Syndicate,0.444,0.977,death-metal,2.41e-05,0,0.291,-2.998,0,51,21-09-2007,5579,231680,06Lx4y1HUL9xi3OyISe7Ao,Denied,0.0859,99.976,4,0.402,0.9782384251538828
0.00101,The Great Heathen Army,Amon Amarth,0.425,0.866,death-metal,0.00251,11,0.36,-7.573,0,48,05-08-2022,5580,361253,6xnrRmFpToX8zhJUhwJ27l,The Serpent's Trail,0.0489,160.108,4,0.2,0.9727477288648102
1.78e-05,Immutable,Meshuggah,0.471,0.937,death-metal,0.294,6,0.138,-7.07,0,45,31-03-2022,5581,293759,3JnLFF2Zb6oOWf7l3gX4Zi,Phantoms,0.0698,110.015,4,0.416,0.991864227455222
2.14e-06,With Oden On Our Side,Amon Amarth,0.231,0.932,death-metal,0.513,11,0.0832,-4.051,1,46,03-10-2006,5582,229773,1Fj3SwH4PwLL0N1y6e0ojz,Cry Of The Black Birds,0.0654,174.046,4,0.106,0.9996903043989517
4.49e-05,Twilight Of The Thunder God,Amon Amarth,0.389,0.991,death-metal,0.106,4,0.184,-5.155,1,47,30-09-2008,5583,248746,5Dx8DhETu8DryPg4ap0DDc,Free Will Sacrifice,0.0667,171.072,4,0.385,0.9972549407319264
1.4e-05,The Man That Never Was,Exhorder,0.476,0.984,death-metal,0.00861,2,0.363,-4.457,1,48,21-02-2020,5584,203000,19ZMUBNaw5HopQ5ljdZj8T,The Man That Never Was,0.088,93.992,4,0.351,0.9798324950480861
0.000217,Electrified Brain,Municipal Waste,0.373,0.981,death-metal,0.0,0,0.136,-5.013,1,46,01-07-2022,5585,151080,0NAF4ywlrLdqUZMJRT23od,Grave Dive,0.0869,85.323,4,0.58,0.9634654273470085
0.00157,Bleed the Future,Archspire,0.468,0.924,death-metal,0.905,11,0.0976,-2.989,0,43,29-10-2021,5586,228186,3Lu9mCAVdjK6lhVUxsBiGy,Bleed the Future,0.17,180.058,4,0.352,0.9998439353957954
0.00181,Live Undead / Haunting the Chapel,Slayer,0.291,0.991,death-metal,0.000123,5,0.161,-7.272,0,46,1984,5587,361960,3u63uszxopzY7zQD2zou1r,Chemical Warfare,0.132,100.597,4,0.0379,0.9926024561788017
5.25e-06,Undoing Ruin,Darkest Hour,0.239,0.936,death-metal,0.786,2,0.2,-6.532,1,41,28-06-2005,5588,252666,49ujOeGn9ErIbGIMNJZDsf,Convalescence,0.105,150.013,4,0.265,0.9998398647199672
0.0236,Sorceress,Opeth,0.446,0.7,death-metal,0.59,2,0.147,-9.359,1,49,30-09-2016,5589,349093,5mY8mY7DSfuqVbY2psq3Cg,Sorceress,0.0406,160.058,4,0.357,0.9863066000824876
0.00141,Roots,Sepultura,0.475,0.942,death-metal,0.0797,1,0.0939,-4.287,0,50,20-02-1996,5590,255400,1k5Jr3Ir3tXJLrI5ZsJ0fo,Attitude,0.139,80.356,4,0.178,0.9599511521780738
2.7e-05,False Idol,Veil Of Maya,0.373,0.992,death-metal,1.13e-05,2,0.351,-4.142,1,41,20-10-2017,5591,235160,0LwFqTV1E8iK6mGGbbtqYQ,Overthrow,0.132,102.723,3,0.211,0.9922298838229265
0.000673,Surtur Rising,Amon Amarth,0.48,0.929,death-metal,0.000412,0,0.0715,-5.594,1,47,29-03-2011,5592,219853,0qAi6FKsbiGXAkk6Sx4mVn,Aerials,0.0561,163.01,4,0.351,0.966314060251728
5.56e-05,Kin,Whitechapel,0.375,0.966,death-metal,0.0479,4,0.159,-5.096,0,43,29-10-2021,5593,238318,13RQZpP6baWkHqIOZ1VXc8,Lost Boy,0.15,118.144,4,0.162,0.9902367813929376
7.09e-05,Nightfall,Candlemass,0.125,0.766,death-metal,0.00049,3,0.161,-4.283,1,46,1987,5594,396626,739nwy9raEhLKks3kh0byh,Bewitched,0.0479,80.485,4,0.323,0.8851814575746038
3.17e-06,ObZen,Meshuggah,0.233,0.999,death-metal,0.911,5,0.518,-4.225,1,44,07-03-2008,5595,264413,4PHppm7v48ys7YrVelKSYq,ObZen,0.083,113.358,4,0.326,0.9999514484644596
2.77e-06,Scream Bloody Gore,Death,0.226,0.951,death-metal,0.0645,7,0.444,-7.866,1,44,1987,5596,273413,4K3qzy3AR3Lo02ybxs90gW,Zombie Ritual,0.093,114.231,4,0.142,0.9969500124744219
0.00165,Treehouse,I See Stars,0.416,0.96,death-metal,0.00502,4,0.455,-2.526,0,42,17-06-2016,5597,288439,1vwxdRSX76Xu3mJBPmSZoB,Yellow King,0.0961,175.064,4,0.121,0.9969138099395457
1.72e-05,Slow Decay,The Acacia Strain,0.472,0.995,death-metal,0.0445,1,0.135,-3.317,0,39,24-07-2020,5598,230098,5VNbxFHD03BiFBZzxegkm2,Chhinnamasta,0.082,136.306,4,0.0668,0.9930902638830973
0.00148,Early Grave,The Contortionist,0.202,0.827,death-metal,0.00556,7,0.0781,-5.838,0,43,25-06-2019,5599,231220,6GouRVZ275NAcveDfHW8Z1,Early Grave,0.0892,153.247,3,0.363,0.9649148127672101
7.25e-05,Black Heart,Within The Ruins,0.441,0.994,death-metal,0.000147,7,0.382,-2.934,1,42,27-11-2020,5600,213125,7m7SLo5HUI0DyDXzMh8wNv,Devil In Me,0.239,139.931,4,0.0478,0.9953689619782006
0.000317,Worship Decay,Sylosis,0.381,0.972,death-metal,0.00353,2,0.204,-4.543,1,45,11-12-2020,5601,257200,0X3K3claSyeXDyJO6tpRrq,Worship Decay,0.135,192.134,4,0.291,0.9955808649856012
0.00377,The Fury Of Our Maker's Hand [Special Edition],DevilDriver,0.524,0.987,death-metal,0.00314,9,0.0324,-4.494,1,43,2005,5602,302306,5ZKb7ts6zcjZkkbupIOStT,End Of The Line,0.0716,92.489,4,0.179,0.9561311741072657
0.000566,The Legend of Zelda,August Burns Red,0.126,0.759,death-metal,0.922,11,0.111,-5.189,0,41,11-01-2019,5603,248453,5aaRKAxnbEwyFJ77AweDUW,The Legend Of Zelda,0.133,183.501,4,0.113,0.9997482520271258
1.66e-05,Surtur Rising,Amon Amarth,0.318,0.986,death-metal,0.699,7,0.0701,-4.547,1,47,29-03-2011,5604,221093,5Yq6o938MU67LT4XeqjiTT,Destroyer of the Universe,0.0849,177.67,4,0.0864,0.9998830135336855
1.37e-05,Show No Mercy,Slayer,0.125,0.737,death-metal,0.441,0,0.0754,-7.349,1,45,03-12-1983,5605,216933,4JDFs0oRsOKAu8mQEkSFbQ,Die by the Sword,0.0868,189.674,4,0.19,0.9974871262247522
0.000302,Euthanasia,Stray From The Path,0.373,0.993,death-metal,0.0,1,0.065,-1.412,1,45,09-09-2022,5606,165720,3nepC3ymYkbvfoLEfgwMs2,Chest Candy,0.3,166.002,4,0.272,0.9934369086721682
0.00011,Guardians,August Burns Red,0.22,0.966,death-metal,0.000526,9,0.0979,-5.182,0,41,03-04-2020,5607,261213,4XOkVANIT4Ho7P1VlopFKz,Defender,0.17,161.33,4,0.275,0.9956021718678084
1.03e-05,Miasma,The Black Dahlia Murder,0.443,0.993,death-metal,0.0287,0,0.0744,-4.833,0,40,12-07-2005,5608,222280,28Tr02JcJSJCgz1z6dUN9b,Statutory Ape,0.122,106.239,4,0.0403,0.9869174354381405
6.82e-05,Guardians of the Path,August Burns Red,0.422,0.93,death-metal,1.43e-05,5,0.618,-3.729,0,41,16-07-2021,5609,232921,2ccWRjkBejBTlqdV2wuaFh,When Everything Means Nothing (feat. Jake Luhrs),0.0834,159.968,4,0.474,0.991803116300858
1.97e-06,Leprosy (Deluxe Reissue),Death,0.222,0.985,death-metal,0.109,10,0.0592,-5.484,1,44,29-04-2014,5610,380440,6QzjXmQ1mHNYHrwNurA9vJ,Leprosy,0.136,108.994,3,0.0984,0.9968026705334142
0.000557,Hate,Thy Art Is Murder,0.292,0.985,death-metal,0.00105,9,0.291,-3.566,1,41,05-04-2013,5611,264386,483IMikJPos4zvlqfSlzf1,Doomed from Birth,0.196,133.378,4,0.108,0.9965503617140808
1.59e-05,Stabbing the Drama,Soilwork,0.487,0.953,death-metal,0.0708,4,0.123,-4.738,1,46,28-02-2005,5612,269013,7IQH82RBzyF2akVyMuXurB,Distance,0.0586,125.042,4,0.384,0.9756490492307874
7.19e-05,The Sea of Tragic Beasts,Fit For An Autopsy,0.378,0.947,death-metal,0.0,11,0.173,-5.053,1,40,25-10-2019,5613,279080,5U6lCnJUStfpjDC3zJRcuh,No Man Is Without Fear,0.0585,173.007,3,0.179,0.992722810956167
5.5e-06,Doom,Job For A Cowboy,0.26,0.951,death-metal,0.699,0,0.523,-4.5,1,40,2005,5614,270440,6JheJ6lLhQnUTObAODCyxf,Knee Deep,0.21,111.092,4,0.276,0.9998265541019837
7.07e-05,Nihilus,Carcosa,0.439,0.957,death-metal,0.467,9,0.0715,-5.653,1,43,08-06-2022,5615,214973,7e9lo5xNLCxtGF3AuU5WNW,Nihilus,0.124,115.03,4,0.174,0.9986147218547246
0.000406,Euthanasia,Stray From The Path,0.451,0.969,death-metal,4.73e-06,7,0.125,-2.247,1,46,09-09-2022,5616,248546,3sjxvfaDh23yYq1hqLJCo6,III,0.316,88.292,4,0.188,0.9621805139822331
0.000458,The Evil Divide,Death Angel,0.175,0.969,death-metal,0.0853,1,0.0889,-4.496,1,46,27-05-2016,5617,278381,1VAr5YFV3UF3eWmbhYQMqF,The Moth,0.0877,192.481,4,0.295,0.9987644988818793
1.6e-06,Ten Years Trading... (Bonus Remastered),Goretrade,0.257,0.974,death-metal,0.868,7,0.302,-5.45,1,38,30-04-2010,5618,178316,4vEmfvLSpk5KmVIM6jqae1,Unholy Masturbation (Bonus Remastered),0.156,153.083,4,0.467,0.9999173695925102
0.00255,The Fatal Feast,Municipal Waste,0.411,0.982,death-metal,0.0,1,0.453,-4.91,0,47,13-04-2012,5619,74373,4jUEkxc20F6hZk02xXCTHn,You're Cut Off,0.184,104.736,4,0.452,0.9861001314403014
0.000993,Destroy Erase Improve (Reloaded),Meshuggah,0.299,0.97,death-metal,0.0953,1,0.304,-6.865,1,44,1995,5620,348682,0gH7MNXQud3Pvnfv1zk3bL,Future Breed Machine,0.157,175.353,1,0.154,0.9985222704898197
3.67e-05,Deceivers,Arch Enemy,0.546,0.928,death-metal,0.0371,0,0.0706,-7.456,1,52,12-08-2022,5621,249213,3Ho41g5j1K5tiFmuU6DcZl,In the Eye of the Storm,0.0546,114.039,4,0.305,0.9217440794394186
0.000159,Atoma,Dark Tranquillity,0.413,0.969,death-metal,0.344,11,0.18,-4.91,0,50,04-11-2016,5622,259959,4HlVUapocBDBqkPtET2knz,Atoma,0.0822,75.026,4,0.179,0.9970000096663926
1.56e-06,Scream Bloody Gore,Death,0.166,0.947,death-metal,0.839,5,0.0706,-7.236,1,44,1987,5623,173720,6w6ixHfMEbfSC7X3awzbok,Infernal Death,0.0725,106.294,4,0.175,0.9997832199051098
7.75e-05,Ana,Darko US,0.53,0.984,death-metal,0.0207,9,0.277,-4.022,1,42,04-06-2022,5624,229333,2Hwn7EbvCKw0CK0YmGxojW,Ana,0.218,139.935,4,0.143,0.9880336231503155
0.00015,Without End,Distinguisher,0.307,0.995,death-metal,0.0416,1,0.187,-1.696,1,41,21-01-2022,5625,154000,6vE0AhseePfs2so9cqszSh,Without End,0.274,197.087,4,0.114,0.9987538544979988
0.00146,Kill,Cannibal Corpse,0.297,0.973,death-metal,0.918,1,0.139,-4.505,1,45,21-03-2006,5626,170520,1zXTJp4mMwu2y69LajfzFK,Make Them Suffer,0.151,102.757,4,0.234,0.9998486363253231
0.00508,Wrong One to Fuck With,Dying Fetus,0.312,0.966,death-metal,0.597,1,0.195,-5.665,1,42,23-06-2017,5627,292500,6FihGDJZivFQrcCSaHUfjz,Wrong One to Fuck With,0.13,121.219,4,0.408,0.9995268167176539
4.07e-05,Dying World,Within Destruction,0.466,0.963,death-metal,3.57e-05,1,0.0571,-4.288,0,43,26-08-2022,5628,211339,4lWb6NJUVBB9CpRpbmk9k6,Dying World,0.116,111.37,5,0.315,0.9594343064170354
1.03e-05,Snake,Left to Suffer,0.429,0.973,death-metal,0.65,6,0.365,-4.107,0,42,30-09-2022,5629,195497,4VjLgbNIT4tBgvtURGdv5m,Snake,0.122,172.162,4,0.274,0.9998519719490176
1.1e-05,Deliver Us,Darkest Hour,0.319,0.953,death-metal,0.623,0,0.405,-5.867,0,42,10-07-2007,5630,273346,0CFLJ4LuViyP4ascKlgKn5,Doomsayer (The Beginning Of The End),0.118,130.575,4,0.222,0.9997539221737286
0.000112,Deflorate,The Black Dahlia Murder,0.49,0.968,death-metal,0.0628,7,0.198,-5.013,0,40,15-09-2009,5631,210480,4q78b8XmMWj2PyTh0PQVf9,Necropolis,0.118,106.987,3,0.199,0.9815429624653964
0.00987,Avatar Country,Avatar,0.434,0.968,death-metal,0.0517,1,0.155,-5.679,1,40,12-01-2018,5632,222790,0VaZ9wq8JzCMfDjRcePI0v,A Statue of the King,0.0467,176.995,4,0.474,0.9912209442717482
7.71e-06,Inked in Blood (Deluxe Version),Obituary,0.5,0.89,death-metal,0.00307,6,0.112,-5.897,0,45,27-10-2014,5633,254118,1JvMOOYZjXLQCZ5p5b0JJD,Visions in My Head,0.0859,130.03,4,0.174,0.9260223193043985
3.94e-06,Left Hand Path,Entombed,0.166,0.927,death-metal,0.651,7,0.344,-8.797,1,45,1990,5634,399093,5faD0zZ9fMa3J5ZN3lIWtp,Left Hand Path,0.0736,131.984,4,0.219,0.999749439613187
3.69e-05,Violence Unimagined,Cannibal Corpse,0.363,0.994,death-metal,0.582,8,0.207,-5.781,1,44,16-04-2021,5635,247564,7tLevkJnFLOMtOOUmhznQa,Murderous Rampage,0.131,108.017,4,0.139,0.9995985182004546
5.63e-06,Slave To The Game,Emmure,0.411,0.934,death-metal,0.932,2,0.753,-5.715,1,41,10-04-2012,5636,206920,2H9rrpvmYo9Ar6NpVKJaQP,MDMA,0.125,136.006,4,0.107,0.9999427450521506
2.03e-05,Dedication To Flesh,Spite,0.221,0.993,death-metal,0.55,10,0.368,-4.826,1,40,19-08-2022,5637,264066,20X6oBLgYQWm9sLvDHObSH,Crumble,0.118,144.254,4,0.236,0.999848064054709
0.000586,Christ Illusion,Slayer,0.281,0.998,death-metal,0.387,5,0.0483,-1.451,0,46,01-01-2006,5638,279533,4qdIvSb6vExp3Zg5uTMHTl,Cult,0.233,100.607,4,0.0453,0.999170294257611
5.06e-05,Nija,Orbit Culture,0.423,0.99,death-metal,0.00111,6,0.0937,-2.313,1,48,07-08-2020,5639,314145,1AdG8H4pLIROxnQ3KxSvfx,North Star of Nija,0.155,110.035,4,0.116,0.9860390070807323
2.23e-06,Surgical Steel,Carcass,0.144,0.993,death-metal,0.597,4,0.311,-4.663,0,45,13-09-2013,5640,264680,2L4hnHW64BwupvbJHPAFGW,Unfit for Human Consumption,0.124,76.399,4,0.238,0.9997063730425764
5.56e-06,Blind Kings,Chelsea Grin,0.512,0.988,death-metal,0.242,11,0.32,-3.62,1,42,13-11-2020,5641,242535,6UyUnoGID5hjDrGZ0FpfzK,Blind Kings,0.137,106.478,3,0.248,0.9965699873833388
0.000357,The Root of All Evil,Spite,0.576,0.971,death-metal,0.0212,0,0.34,-5.494,1,39,04-10-2019,5642,177500,41kQWH68yO2zFzTqc1qIer,The Root of All Evil,0.148,90.004,4,0.182,0.96322233375472
2.3e-05,Show No Mercy,Slayer,0.164,0.889,death-metal,0.0123,9,0.155,-6.827,1,45,03-12-1983,5643,189266,5iIF0locYCmK7I90OMCs2I,Evil Has No Boundaries,0.0962,176.313,4,0.262,0.9940687556241287
0.00457,Midian,Cradle Of Filth,0.379,0.996,death-metal,9.26e-06,2,0.0981,-3.023,0,48,01-06-2000,5644,384813,0IVdlBreRkZn0ftoUwB0T6,Her Ghost in the Fog,0.285,128.049,4,0.0386,0.9920154476547328
1.24e-05,No God Before Me,Bloodbath,0.0967,0.817,death-metal,0.45,10,0.139,-6.313,1,42,07-09-2022,5645,345400,0cRiu6YjEtqPT9wP1sccgp,No God Before Me,0.0493,72.927,3,0.425,0.9952582938254418
0.0238,I Loved You at Your Darkest,Behemoth,0.467,0.914,death-metal,0.104,6,0.0776,-5.707,1,41,05-10-2018,5646,301320,3sR5MqlhE1pYtrZyCJNIuO,Bartzabel,0.0782,109.003,4,0.18,0.9629974379101771
2.44e-05,Gore,Xavlegbmaofffassssitimiwoamndutroabcwapwaeiippohfffx,0.448,0.873,death-metal,0.58,9,0.257,-1.949,1,44,31-07-2016,5647,205714,0DQRNvrUcyXOwDORwrLtZu,Pneumonoultramicroscopicsilicovolcanoconiosis,0.0563,105.042,4,0.295,0.9985170659927908
0.00256,Redneck Vikings from Hell,Æther Realm,0.182,0.601,death-metal,0.101,6,0.215,-8.325,0,43,01-05-2020,5648,257660,6THOQlFnl7PvuRUtU31d5B,Guardian,0.0376,83.694,4,0.223,0.5546048459748041
0.00363,Deathrattle Sing for Me,Norma Jean,0.228,0.839,death-metal,8.08e-06,10,0.156,-8.284,1,41,12-08-2022,5649,212497,4qjRU38UEzZcYqABOSPaKK,1994,0.0831,132.409,4,0.0624,0.9720841679686798
0.000251,Red. White. Green.,Upon A Burning Body,0.434,0.954,death-metal,0.0,6,0.222,-5.116,1,39,10-04-2012,5650,184180,2872qRa2Cfl148pal7wdao,Sin City,0.304,125.167,4,0.141,0.980247041156416
0.00126,Dragon Chaser,Darko US,0.476,0.989,death-metal,0.0018,0,0.355,-2.935,1,42,04-09-2021,5651,239200,5o8HbFNWECfZ5dBntLIJ5j,Dragon Chaser,0.219,89.97,4,0.176,0.9830255422771063
0.000965,Come Clarity,In Flames,0.361,0.929,death-metal,0.184,10,0.131,-4.573,0,39,03-02-2006,5652,255653,2Q1SiJPkIbczE1uZPCw17g,Come Clarity,0.129,149.877,4,0.0944,0.9965882861476508
5.84e-06,Red Before Black,Cannibal Corpse,0.225,0.98,death-metal,0.86,6,0.0653,-5.626,1,43,03-11-2017,5653,285906,4YWg4PxJzMn84j7Fo32W4M,Code of the Slashers,0.143,115.077,4,0.105,0.9998614314914049
3.87e-05,The Eternal Reign,Born Of Osiris,0.569,0.896,death-metal,0.0174,1,0.412,-3.214,1,40,13-02-2017,5654,121168,1uGTeXCGq3eQMEmI0Vt2wL,Bow Down,0.0607,139.965,4,0.777,0.9098655005530336
5.69e-05,Worlds Apart,Make Them Suffer,0.453,0.891,death-metal,0.00229,9,0.17,-3.658,0,39,28-07-2017,5655,236250,3f5484zXKfSKaqeDUDKBkN,Vortex (Interdimensional Spiral Hindering Inexplicable Euphoria),0.0402,160.052,4,0.177,0.9719054707692978
0.000375,Aftermath,The Ghost Inside,0.298,0.953,death-metal,0.0,5,0.1,-3.334,0,43,22-04-2020,5656,298825,0UL668NCJKvzQuIgkwTQtz,Aftermath,0.192,172.023,4,0.127,0.995096030016399
7.06e-05,DevilDriver,DevilDriver,0.549,0.979,death-metal,4.21e-06,1,0.0857,-4.086,0,44,20-10-2003,5657,216773,7sI7rhcEbNyI78SsNMO2A8,I Could Care Less,0.0691,91.982,4,0.378,0.9326168163687912
0.000275,Hate,Thy Art Is Murder,0.303,0.98,death-metal,0.0416,6,0.0396,-3.625,1,41,05-04-2013,5658,232280,0raym375jUnxkzRy5HW1XX,Shadow of Eternal Sin,0.154,137.947,4,0.155,0.9947857438367612
0.0651,Straight From The Barrio,Upon A Burning Body,0.531,0.457,death-metal,0.0,7,0.0737,-8.931,0,41,28-10-2016,5659,179031,7IacWMdTUi5JoYG0M6KRM1,My Distorted Reflection,0.0263,134.955,3,0.229,0.01014920553247367
5.84e-06,"Foregone, Pt. 1",In Flames,0.373,0.985,death-metal,0.549,10,0.254,-4.199,0,50,15-09-2022,5660,225314,0DOrfIUUMlFmzcwoOvb62S,The Great Deceiver,0.114,169.967,4,0.279,0.9997879892510251
2.39e-05,No Time to Bleed,Suicide Silence,0.297,0.982,death-metal,0.00232,8,0.0848,-1.84,1,43,13-07-2009,5661,228306,36w5Ai2rVganBlTiflogxT,Wake Up,0.176,131.572,3,0.11,0.9943537923808864
1.76e-05,A Whisp of the Atlantic,Soilwork,0.463,0.962,death-metal,0.00452,4,0.372,-4.585,1,45,04-12-2020,5662,306000,38OIVeoGZjRyYRmHp9XolY,Death Diviner,0.0612,106.027,4,0.188,0.9838183244098809
3.32e-05,Communion,Septicflesh,0.362,0.713,death-metal,0.946,7,0.44,-4.718,1,47,17-03-2008,5663,257680,2RMG3QSgPaSaQPHRODEj2F,Anubis,0.0459,79.987,3,0.124,0.9987839507119035
0.000173,Demigod,Behemoth,0.235,0.927,death-metal,0.893,6,0.0748,-5.824,1,47,11-10-2004,5664,211266,5pKdvuth8EyC6pLxMu3aSr,Conquer All,0.084,90.497,4,0.253,0.9996949557692043
0.00016,Alice In Hell,Annihilator,0.365,0.978,death-metal,0.00241,9,0.206,-6.314,1,49,1989,5665,301053,153SwL1d9SfCLWhqIs08we,Alison Hell,0.0698,101.886,4,0.108,0.9888965874849066
1.22e-05,Scum,Napalm Death,0.184,0.954,death-metal,0.804,4,0.0932,-7.719,1,44,1987,5666,158200,64syMK7oo9VPihJBj1IBGH,Scum,0.103,83.346,3,0.222,0.9996597907511382
0.00028,The Place I Feel Safest,Currents,0.432,0.971,death-metal,0.000126,4,0.355,-3.446,0,40,16-06-2017,5667,277700,7FzX97jzTu9p7SzAphpITs,Shattered,0.102,149.995,4,0.187,0.993589030518345
0.0304,Kin,Whitechapel,0.289,0.471,death-metal,0.000741,4,0.102,-6.991,0,42,29-10-2021,5668,337073,5nwB7snBHlV5quTSeDEwRG,Kin,0.0364,124.579,4,0.415,0.04432270714611786
0.000193,Euthanasia,Stray From The Path,0.221,0.996,death-metal,2.86e-06,1,0.342,-2.242,1,45,09-09-2022,5669,216693,0Qv6SQFLzg3KGBlOgOEBJK,Guillotine,0.422,87.861,4,0.182,0.9947365974385708
3.44e-05,M-16,Sodom,0.307,0.947,death-metal,0.931,2,0.152,-6.429,1,46,22-10-2001,5670,289133,6z8KgGwhwJPSq948Vk3mWk,M-16,0.0489,140.902,4,0.276,0.9998794942850273
0.00326,End Of Existence,The Browning,0.37,0.868,death-metal,0.00644,7,0.24,-5.716,1,42,03-12-2021,5671,257600,5L0iZHVg5zs3bKVpzokKJL,Fearless,0.0525,119.987,4,0.239,0.9544882167807927
7.23e-06,Curse Of Existence,Miss May I,0.391,0.974,death-metal,0.0,1,0.515,-3.006,1,42,02-09-2022,5672,198626,6zV0HonwJuChptP00TluFO,Free Fall,0.103,115.015,4,0.103,0.9950425062039472
4.89e-05,Scars For You To Remember,Varials,0.377,0.997,death-metal,3.75e-06,7,0.401,-2.796,1,37,14-10-2022,5673,205386,3W1PSopMyylqL9OXA8ZbO9,Halo Of The Sun,0.366,179.95,4,0.145,0.9978692777221316
6.4e-06,Returners,The Ghost Inside,0.503,0.967,death-metal,0.00949,6,0.342,-4.078,1,41,07-06-2010,5674,203386,3FDnS83MBDDMFGiqnHuMft,Between the Lines,0.2,117.471,4,0.228,0.9805066948945902
7.77e-06,Dedication To Flesh,Spite,0.356,0.99,death-metal,0.767,10,0.14,-5.259,0,41,19-07-2022,5675,206346,2YriJLI67y3fYH3KHX29jM,Dedication To Flesh,0.081,169.739,4,0.435,0.9998700581265662
0.00285,Abigail,King Diamond,0.313,0.79,death-metal,0.77,9,0.328,-12.718,1,45,21-10-1987,5676,290693,1nGUPxgKc1wmWfi8OkCCic,Abigail,0.0468,146.645,4,0.587,0.9987268051584633
1.81e-05,Sepulquarta,Sepultura,0.287,0.992,death-metal,0.263,9,0.29,-4.741,1,45,13-08-2021,5677,175931,1rriJU19bJPPSZTkfnOEsH,Slave New World,0.122,98.372,4,0.181,0.998780046754369
5.85e-05,Kostolom,Slaughter to Prevail,0.441,0.988,death-metal,0.00052,9,0.227,-1.71,1,43,13-08-2021,5678,233000,2G61gCzYQY7iabxAXZdj2t,Your Only,0.133,170.002,4,0.338,0.9935747706016768
0.104,Opvs Contra Natvram,Behemoth,0.365,0.685,death-metal,0.357,1,0.189,-9.227,1,48,16-09-2022,5679,190520,6ahKJEP3jK2TnDUwHa4sI9,Post-God Nirvana,0.0525,79.99,4,0.0395,0.8522561580801815
