,Sno,Song ID,Song Name,Artist Name,Album Name,Release Date,Acousticness,Dancebility,Song Duration,Energy,Instrumentalness,Key,Liveliness,Loudness,Mode,Speechiness,Tempo,Time Signature,Valence,Popularity,Genre
7179,7179,46nvQpUDsxpS08UTFOeKTA,Tell It To My Heart,MEDUZA,Tell It To My Heart,29-10-2021,0.0265,0.539,165524,0.715,0,11,0.609,-6.639,0,0.0595,123.854,4,0.489,76,edm
7240,7240,2FqkTu4FhwDWn9hzEaWWCE,I Love U,The Chainsmokers,So Far So Good,08-06-2022,0.143,0.651,185522,0.719,3.62E-05,8,0.0948,-5.804,1,0.0318,103.981,4,0.81,69,edm
7714,7714,5jbz9ONajDOe1AW5c3ob5U,Down Low,Dombresky,Down Low,15-01-2021,0.0765,0.675,161048,0.805,0.000974,4,0.182,-6.55,0,0.0346,122.017,4,0.762,59,edm
7532,7532,4vAze2mrHQgy44qRuz1rCm,Numb The Pain,Clarx,Numb The Pain,28-09-2021,0.0408,0.552,153088,0.86,0,8,0.365,-7.066,1,0.112,136.01,4,0.448,64,edm
7996,7996,6siDDghVE7fxel5o7fE4OF,Sweater Weather,Gaullin,Sweater Weather,01-11-2019,0.00853,0.57,171133,0.873,0,5,0.365,-5.188,0,0.07,125.086,4,0.236,63,edm
7557,7557,1E5HgkRXPToIFhFeMn4JSx,Let Me Love You,Various Artists,Fiesta de disfraces vol. II,21-10-2022,0.0863,0.475,205946,0.715,2.67E-05,8,0.135,-5.371,1,0.058,199.892,4,0.159,0,edm
7260,7260,3Dr0xDJwXy6JkiHNJfv5zd,Wish It Was You,Audien,Wish It Was You,27-08-2021,0.0927,0.644,192000,0.616,0,1,0.105,-3.928,0,0.0391,124.957,4,0.467,62,edm
7830,7830,4sAn9xKA6VlpXHdpNtsyHl,Schools Out,MEMBA,SAGA-II,16-08-2019,0.101,0.607,175073,0.622,0.862,10,0.0988,-6.038,1,0.0414,178.125,4,0.23,56,edm
7351,7351,2ISSQPb9LHHiV6ng2NXosL,Beautiful Now,Zedd,True Colors,18-05-2015,0.0079,0.628,218293,0.833,1.48E-05,11,0.074,-4.126,0,0.0282,128.003,4,0.56,69,edm
7476,7476,6jA8HL9i4QGzsj6fjoxp8Y,There for You,Martin Garrix,There for You,26-05-2017,0.124,0.611,221904,0.644,0,6,0.124,-7.607,0,0.0553,105.969,4,0.13,69,edm
7609,7609,1vsQb8n0icvMsFnL9663LM,Need Your Love (with Noah Kahan),Gryffin,Gravity,24-10-2019,0.16,0.581,205786,0.76,0,0,0.183,-3.962,1,0.0406,104.099,4,0.523,58,edm
7047,7047,7oS2EnBWSHxzR2m6CxNJYA,Crazy What Love Can Do,Various Artists,All Bops,14-10-2022,0.0282,0.601,169756,0.713,0,4,0.158,-3.758,0,0.0449,122.872,4,0.464,0,edm
7039,7039,6gQJAUHKEVpnSGtfcwZ5Pe,Dangerous,Various Artists,10's Dance Classics,21-10-2022,0.417,0.53,203641,0.747,1.04E-05,4,0.107,-4.838,0,0.0694,91.943,4,0.434,2,edm
7416,7416,3Jzv8kj8UoP9ntmEBDab65,Sugar,Various Artists,Summer Music Festival Hits,21-10-2022,0.0187,0.635,219043,0.813,0,5,0.163,-5.098,0,0.0578,123.065,4,0.641,1,edm
7729,7729,1AfA0K7BLxceH7PjzcZdZc,Slow Burn,Moksi,The Return of House Music,02-08-2019,0.0632,0.633,244302,0.651,0.00358,7,0.141,-6.814,0,0.0574,119.978,4,0.202,57,edm
7804,7804,1ivuWgxFQb2xzxVNSlB1hF,DJ Turn It Up,Yellow Claw,Amsterdam Twerk Music,15-10-2013,0.000956,0.829,211776,0.695,0.178,1,0.112,-5.561,1,0.0473,102.018,4,0.369,63,edm
7744,7744,6ArHG2ZxwcG20jLQfNEVTl,Breaking Me,Various Artists,Gaming Top Hits,24-10-2022,0.223,0.789,166793,0.72,0,8,0.129,-5.652,0,0.217,122.031,4,0.664,0,edm
7232,7232,15vzANxN8G9wWfwAJLLMCg,Paris,The Chainsmokers,Paris,13-01-2017,0.0243,0.646,221520,0.644,0,2,0.0888,-6.763,1,0.031,99.999,4,0.251,70,edm
7561,7561,4jp4Z02kzzg8gK0NmDGgml,Play,K-391,Play,30-08-2019,0.101,0.52,167976,0.798,0,6,0.0932,-5.498,0,0.0391,101.944,4,0.168,70,edm
7775,7775,78v8ad1iLTlfLbam4qvzNu,Waiting,Vicetone,Waiting,17-05-2019,0.352,0.651,205714,0.7,0,1,0.061,-4.264,0,0.0318,104.964,4,0.214,62,edm
7219,7219,3nwd2gUT7l10HDUAOKXrhs,Easy Lover (feat. Big Sean),Ellie Goulding,Easy Lover (feat. Big Sean),15-07-2022,0.00711,0.675,215937,0.817,0,5,0.0839,-3.789,0,0.0497,105.964,4,0.446,71,edm
7540,7540,3OJG7Q6YeJJogzBv7uLAAk,Let Me Love You,Various Artists,Autopilot,12-10-2022,0.0863,0.475,205946,0.715,2.67E-05,8,0.135,-5.371,1,0.058,199.892,4,0.159,0,edm
7500,7500,1kwHrBWAlucOE57lWugotk,Do It Better (feat. Zoe Wees),Felix Jaehn,Do It Better (feat. Zoe Wees),27-05-2022,0.0818,0.677,170045,0.804,1.92E-05,1,0.158,-5.337,0,0.0677,122.111,4,0.41,76,edm
7613,7613,3rgTS3933lMWoPiN6CW4qY,Kids (feat. MKLA),KSHMR,Kids (feat. MKLA),14-08-2020,0.0107,0.744,184687,0.866,0.0537,9,0.528,-4.834,1,0.106,128.027,4,0.302,65,edm
7334,7334,4G4patpYxsF6ovHZOX9wgR,Human (feat. Echoes),John Summit,Human (feat. Echoes),24-11-2021,0.00162,0.544,219047,0.856,0.818,5,0.0763,-6.84,0,0.0314,125.992,4,0.233,67,edm
7432,7432,2RwOqicYzwMSuzKzHx78jm,This Old Dog,Mac DeMarco,This Old Dog,05-05-2017,0.219,0.749,150546,0.401,0.0956,3,0.206,-10.856,1,0.0389,138.827,4,0.614,60,edm
7295,7295,1xNcBAoUw8Hz6LqK2jt4Ff,Call on Me - Radio Mix,Eric Prydz,Call on Me (Radio Mix),10-09-2004,0.00427,0.597,171360,0.837,0.00115,10,0.839,-6.518,1,0.375,126.342,4,0.447,74,edm
7897,7897,7arsXR8AtExnOFN3v3HiJI,Going Dumb,Alesso,Going Dumb,19-03-2021,0.0546,0.834,168601,0.678,0.263,6,0.103,-6.242,0,0.0515,121.995,4,0.551,64,edm
7992,7992,6d0xPGYOpstGJ0vM3QEd7Y,By Your Side,Various Artists,Concierto en la ducha,21-10-2022,0.0773,0.694,201254,0.743,0,6,0.0587,-3.851,1,0.033,122.998,4,0.637,0,edm
7852,7852,1nufXiTCTTAeJfO9hLHvO8,Save Me Tonight,ARTY,Save Me Tonight,25-01-2019,0.0113,0.55,170079,0.899,9.65E-05,5,0.137,-3.284,0,0.0458,125.85,4,0.408,57,edm
7887,7887,65hRZOQkVjmBdusz1N7aOv,Save The World,Swedish House Mafia,Save The World,13-05-2011,0.0144,0.507,213337,0.665,0,0,0.0759,-7.598,1,0.0474,126.879,4,0.4,66,edm
7280,7280,4aFEI0dqQcF0w5fg8qiadd,Last Dance - Reeva & Black Dub Mix,Various Artists,10's Dance Classics,21-10-2022,0.0118,0.645,318750,0.844,0.873,4,0.0761,-6.835,0,0.046,127.995,4,0.425,0,edm
7035,7035,1i1fxkWeaMmKEB4T7zqbzK,Don't Let Me Down,The Chainsmokers,Don't Let Me Down,05-02-2016,0.157,0.532,208373,0.869,0.00508,11,0.136,-5.094,1,0.172,159.803,4,0.422,80,edm
7426,7426,2eFjKl5cyPPYElDByCh6Tb,First Time,ILLENIUM,First Time,12-03-2021,0.0505,0.526,165779,0.667,0,9,0.321,-5.451,1,0.0437,155.085,4,0.43,62,edm
7218,7218,2XiqR6g3EbBfdPvcqjct7w,Happier,Various Artists,Halloween Party Canzoni per Bambini 2022,21-10-2022,0.191,0.687,214289,0.792,0,5,0.167,-2.749,1,0.0452,100.011,4,0.671,1,edm
7602,7602,78ldtCaBRJVp2i91B715L0,Broken Glass,Kygo,Golden Hour,29-05-2020,0.372,0.526,203947,0.633,0,7,0.129,-7.002,1,0.134,171.044,3,0.272,62,edm
7645,7645,1GSAyTAUKrezp6sd6S76IR,Heroes (we could be),Various Artists,Gaming EDM 2022,24-10-2022,0.0308,0.504,211573,0.748,0,5,0.295,-4.124,1,0.062,125.889,4,0.356,0,edm
7026,7026,4DvhkX2ic4zWkQeWMwQ2qf,Like A G6,Far East Movement,Free Wired,01-01-2010,0.00676,0.435,216893,0.837,0,3,0.117,-8.126,1,0.449,124.913,4,0.778,70,edm
7063,7063,7DGftJviUxnQp5xAwVVU0V,I'm Good (Blue),Various Artists,Pop n' Fresh,21-10-2022,0.00383,0.561,175238,0.965,7.07E-06,7,0.371,-3.673,0,0.0343,128.04,4,0.304,0,edm
7263,7263,5aOpzm8W8zysk4asB9hxJw,Say It (feat. Tove Lo),Flume,Skin,27-05-2016,0.0668,0.598,262521,0.532,3.22E-06,3,0.0617,-6.833,0,0.0295,74.963,4,0.261,60,edm
7420,7420,0XDo1WmF8c70NuTZcMP2FH,On Repeat,Various Artists,WORKOUT MOTIVATION,14-10-2022,0.0246,0.609,190217,0.801,0.00255,1,0.37,-8.483,0,0.0694,122.958,4,0.202,2,edm
7246,7246,3pBv3LfvfPft2TqHleqKHo,Call On Me (feat. Georgia Ku),Sam Feldt,Call On Me (feat. Georgia Ku),15-10-2021,0.171,0.662,192000,0.794,0,6,0.0883,-4.239,1,0.0533,104.951,4,0.641,68,edm
7875,7875,5seWZTjT0U8a7cy3Y5NJQ9,Like Gold,Loud Luxury,Like Gold,30-10-2020,0.0699,0.759,176388,0.845,8.65E-05,6,0.215,-6.794,0,0.0421,124,4,0.694,57,edm
7827,7827,676AUBUufOnu1NxT3ldHba,Don't Worry My Love,Kaivon,Don't Worry My Love,01-10-2021,0.0298,0.511,187200,0.804,0.0264,5,0.101,-3.403,1,0.036,149.953,4,0.217,55,edm
7771,7771,7C7yqFTM0ncyJ04GIKrxdV,Anything Could Happen,Ellie Goulding,Halcyon,01-01-2012,0.433,0.702,286322,0.781,0,0,0.135,-4.081,1,0.03,102.997,4,0.382,55,edm
7565,7565,54hA0ldJYyT1huGfSeOjdQ,On My Mind,Diplo,Do You Dance?,12-03-2021,0.00161,0.771,189268,0.729,0.672,7,0.217,-6.577,1,0.0408,123.027,4,0.63,68,edm
7610,7610,707qqokrSYnzJO5FoGIvFL,Me and You,Champagne Drip,Me and You,06-03-2020,0.00423,0.498,226285,0.756,0.00313,0,0.195,-4.921,1,0.0299,139.93,4,0.138,56,edm
7403,7403,0YORgvqP1MotwCnDZzOwII,I Wish (feat. Mabel),Joel Corry,I Wish (feat. Mabel),29-10-2021,0.0896,0.686,181728,0.856,0,9,0.0648,-2.717,0,0.0426,123.997,4,0.733,71,edm
7974,7974,11U7Iww4rFNk6tFFG5kJGJ,This Will Be My Year,Two Friends,This Will Be My Year,26-03-2021,0.2,0.498,180618,0.745,0,7,0.338,-4.231,1,0.0388,75.974,4,0.504,53,edm
7254,7254,3ISiZ0GzocM9ssIwqRn1AW,"All of Me (feat. Logic, ROZES)",Big Gigantic,Brighter Future,26-08-2016,0.00188,0.627,228169,0.878,0,10,0.228,-3.014,0,0.0409,142.043,4,0.208,62,edm
7769,7769,0hSdx0sbSmYRVJzZTuspu0,Deep (with DJ Snake & Yung Felix),Malaa,Deep (with DJ Snake & Yung Felix),23-09-2022,0.0179,0.954,213984,0.791,2.92E-05,9,0.29,-5.717,0,0.26,128.005,4,0.493,62,edm
7624,7624,5xk3iZlyYSurXmanrktlgs,I'm Good (Blue),David Guetta,I'm Good (Blue),24-08-2022,0.00424,0.564,175238,0.965,4.96E-05,7,0.372,-3.634,0,0.0331,128.032,4,0.34,64,edm
7406,7406,1SETgPENHVzsWoD9g79LYI,Alive (feat. The Moth & The Flame),Kx5,Alive (feat. The Moth & The Flame),11-10-2022,0.0778,0.653,308709,0.886,0.236,9,0.126,-8.237,0,0.0685,124.004,4,0.0638,63,edm
7221,7221,5SbE5ptbYNFahUdICaS6kp,OK Not To Be OK,Various Artists,pov: it's 2020,19-10-2022,0.0172,0.743,159862,0.837,0,1,0.0743,-5.025,0,0.0649,103.072,4,0.263,2,edm
7270,7270,0DmAvNCAK08oCi7miSZUIY,Lasting Lover,Sigala,Lasting Lover,04-09-2020,0.197,0.676,218358,0.786,0,1,0.0943,-4.529,1,0.0478,125.983,4,0.483,72,edm
7238,7238,02shCNmb6IvgB5jLqKjtkK,Nevada,Vicetone,Nevada,24-06-2016,0.299,0.605,208561,0.783,0.000175,3,0.133,-4.271,1,0.0324,124.015,4,0.105,71,edm
7890,7890,33oQaDZex8PFThfgpCpOdH,Love Runs Deep,Autograf,Love Runs Deep,18-03-2022,0.0294,0.815,166004,0.705,1.62E-06,11,0.173,-4.934,0,0.135,123.981,4,0.516,59,edm
7829,7829,2dcRnaUYNMnEwFa2fOpTTN,Pues - All That MTRS Remix,Various Artists,Latin Runs,21-10-2022,0.0383,0.754,150400,0.857,0.135,7,0.182,-4.611,1,0.09,124.024,4,0.715,0,edm
7028,7028,3Z7CaxQkqbIs1rewKi6v4W,Hot In It,Tiësto,Hot In It,30-06-2022,0.00445,0.748,129817,0.841,1.33E-06,7,0.0413,-5.08,1,0.177,123.045,4,0.717,83,edm
7275,7275,73QyyUMMvtNELmULI4FOsp,You for Me,Sigala,You for Me,02-07-2021,0.0481,0.733,175435,0.886,1.81E-06,2,0.191,-1.856,0,0.0426,126.031,4,0.696,73,edm
7074,7074,5902W4uHWzhtOff1UK7the,When I’m Gone (with Katy Perry),Alesso,When I’m Gone (with Katy Perry),29-12-2021,0.028,0.685,161266,0.886,0,0,0.481,-4.179,1,0.034,125.034,4,0.615,80,edm
7834,7834,6AkEP2vEcpTRn2ilHVPNsa,Every Time (feat. So Below),Seven Lions,Every Time (feat. So Below),29-07-2022,0.00047,0.352,342008,0.871,0.000764,7,0.238,-3.696,0,0.0768,146.014,4,0.0717,55,edm
7454,7454,4hR3hQKELrARHNZJ51D14s,Someone Else,Rezz,Someone Else,08-04-2020,0.206,0.644,198947,0.349,3.36E-05,2,0.125,-5.315,0,0.0364,94.971,4,0.246,60,edm
7805,7805,4ZPwjq0CdxbWFNycxnSUJc,Dead Man Walking,Grant,Dead Man Walking,21-07-2022,0.307,0.695,166486,0.689,0,8,0.143,-6.213,0,0.0718,110.952,4,0.496,59,edm
7470,7470,6oYXbji1rn7U6bFuNYekpQ,Run,Becky Hill,Run,18-02-2022,0.0313,0.601,188731,0.879,0,2,0.0793,-2.673,0,0.0353,124.013,4,0.589,71,edm
7885,7885,7nvwVMGojdHqrSRCaxMFv9,Killing Me,NOTD,NOTED...EP,09-09-2022,0.0765,0.714,175724,0.872,0,11,0.108,-4.814,1,0.0935,107.951,4,0.838,58,edm
7484,7484,2CPqh63wRVscbceKcPxwvv,The Ocean (feat. Shy Martin),Mike Perry,The Ocean (feat. Shy Martin),15-04-2016,0.0225,0.632,183414,0.575,1.81E-06,5,0.104,-6.478,1,0.029,90.037,4,0.188,71,edm
7662,7662,3ZAqJFhEJBGcCW1Erb8gFi,Colors (feat. Eyelar) - Crankdat Remix,Gryffin,Colors (feat. Eyelar) [Remixes],21-10-2022,0.0364,0.32,326757,0.757,0.000479,0,0.104,-3.746,1,0.0556,86.65,4,0.0417,47,edm
7360,7360,52681Ivj8kgCi90Lu8B9fl,Little Things (with Quinn XCII & Chelsea Cutler),Louis The Child,Here For Now,26-06-2020,0.189,0.553,197453,0.636,0,6,0.0779,-4.38,1,0.152,81.969,4,0.53,59,edm
7317,7317,4NctsFaHmewUuQntJY3Qqt,Without You,Various Artists,Sunny Mornings,18-10-2022,0.00163,0.663,181672,0.857,0,2,0.0456,-4.844,1,0.0429,133.994,4,0.294,2,edm
7777,7777,6iO9zQyoHPm0fnBM66LlwA,Lose Control,Various Artists,Fiesta portatil,11-10-2022,0.127,0.597,168387,0.527,0,10,0.14,-8.658,0,0.0412,123.946,4,0.535,0,edm
7760,7760,4jKeYH0Gwq2PE3YYSClzM9,Cinema,Benny Benassi,Electroman,07-06-2011,0.0809,0.482,183230,0.841,0,9,0.214,-2.622,1,0.0607,129.818,4,0.424,61,edm
7241,7241,2L6orAlH8tBhiFTumIfMyF,Call on Me - Ryan Riback Remix,Starley,Call On Me (Remixes),18-10-2016,0.0604,0.67,222040,0.838,0.000611,0,0.159,-4.031,1,0.0362,104.998,4,0.717,62,edm
7811,7811,34wRwNCYyGwsYh0jxVQwh6,Keep Bouncin',GRiZ,"Chasing The Golden Hour, Pt. 4",23-09-2022,0.0607,0.654,249896,0.939,0.0433,6,0.549,-2.787,1,0.0505,96.99,4,0.898,53,edm
7951,7951,6JzCO4ZzxAXhY86vTcqM1Q,Desire - Gryffin Remix,Years & Years,Desire (Gryffin Remix),18-09-2015,0.0606,0.543,268840,0.876,0,10,0.157,-5.069,0,0.0512,122.058,4,0.415,63,edm
7941,7941,0JpEMzTHbt2zBIXrntrXzG,Young Right Now,Robin Schulz,Young Right Now,12-11-2021,0.0129,0.539,186140,0.708,0,5,0.14,-6.189,1,0.0976,123.039,4,0.381,74,edm
7720,7720,75SaMR1ikwoGSrrfeITsVX,Redlight,Various Artists,Larga Vida al Electro,11-10-2022,0.00857,0.716,242904,0.655,0.162,2,0.0572,-5.999,1,0.0444,125.012,4,0.207,1,edm
7868,7868,6YeWFUIlhRevOwVVgXdSYX,I Wish,Various Artists,Objectif Running : Dance,21-10-2022,0.0896,0.686,181728,0.856,0,9,0.0648,-2.717,0,0.0426,123.997,4,0.733,0,edm
7100,7100,5zviMoAeuerK1Rd58qXASv,All That Really Matters,ILLENIUM,All That Really Matters,29-07-2022,0.117,0.352,244235,0.666,1.81E-06,1,0.0934,-4.909,1,0.0512,169.965,4,0.227,69,edm
7313,7313,4MKzCHlZvkwJOQRNkdw4zq,Sexy Chick (feat. Akon),David Guetta,One More Love,22-11-2010,0.0816,0.809,194346,0.562,0.000418,11,0.105,-7.694,0,0.0534,130.003,4,0.798,60,edm
7431,7431,1m66iYSRv0qEQBo0RqyPaw,Nothing Good Comes Easy,Felix Cartal,Nothing Good Comes Easy,11-02-2022,0.00854,0.647,174344,0.773,0.0107,4,0.714,-5.893,0,0.0403,121.997,4,0.0682,61,edm
7528,7528,5ZSl6gDoV6bPPxzmLeneV9,Rise,Jonas Blue,Blue,09-11-2018,0.327,0.687,194407,0.785,0,1,0.203,-4.65,1,0.0333,106.046,4,0.655,71,edm
7589,7589,7y3c1oJMY1CwwtOZ84Qovu,Hallucination,Regard,Hallucination,18-02-2022,0.0121,0.687,174794,0.788,0,6,0.358,-5.142,0,0.0352,123.02,4,0.669,73,edm
7791,7791,2wVW9Ysirt9kftysgIj52R,Piece Of Your Heart,Various Artists,Gaming Electronic 2021,24-10-2022,0.0405,0.677,152913,0.744,0.000153,10,0.074,-6.806,0,0.0296,124.077,4,0.631,0,edm
7169,7169,1GL7vwDnPqCnJ2xGNxNLwG,These Nights,Loud Luxury,These Nights,08-07-2022,0.00444,0.643,132417,0.714,2.85E-06,2,0.146,-5.504,0,0.0486,120.027,4,0.205,70,edm
7536,7536,6rHROoXjEfuxYVw1nd7plQ,Reality,Lost Frequencies,Less Is More,21-10-2016,0.0206,0.731,158474,0.639,1.29E-05,9,0.0789,-6.597,1,0.0359,122.08,4,0.527,53,edm
7003,7003,2R4AlwtrrkMaRKojcTIzmL,For the First Time,Mac DeMarco,This Old Dog,05-05-2017,0.296,0.551,182306,0.529,0.0093,5,0.178,-10.469,0,0.0517,75.515,4,0.521,81,edm
7711,7711,0fXUxes9SRTWNGEpc9JmHR,HISTORY,Various Artists,Workout by the Fitness Marshall,21-10-2022,0.155,0.674,176609,0.86,3.21E-06,8,0.359,-3.318,1,0.0369,122.975,4,0.771,0,edm
7469,7469,2wQ411UQL2MRsdAgPRUstT,Walk Thru Fire,Vicetone,Walk Thru Fire,03-08-2018,0.329,0.639,194482,0.664,1.53E-06,5,0.382,-4.926,1,0.0357,116.028,4,0.351,65,edm
7686,7686,1b876Botb2h1Mf5L37anDJ,HISTORY,Various Artists,Daily Pop Mix,21-10-2022,0.155,0.674,176609,0.86,3.21E-06,8,0.359,-3.318,1,0.0369,122.975,4,0.771,0,edm
7443,7443,77FULy278MulVvGWS8BfK7,When Love Takes Over (feat. Kelly Rowland),David Guetta,One Love (Deluxe),21-08-2009,0.0165,0.675,191000,0.862,0.000427,11,0.169,-4.614,1,0.0253,129.967,4,0.498,56,edm
7847,7847,7JPL9TSooy3zRBhvzvSbGc,Colors (feat. Eyelar) - REAPER Remix,Gryffin,Colors (feat. Eyelar) [Remixes],21-10-2022,0.00581,0.382,191120,0.977,0.212,9,0.0961,-1.035,0,0.0993,174.004,4,0.0906,32,edm
7460,7460,1JDIArrcepzWDTAWXdGYmP,I Want You To Know,Zedd,True Colors,18-05-2015,0.00537,0.58,240000,0.846,6.62E-06,9,0.145,-2.876,0,0.0573,129.998,4,0.366,66,edm
7138,7138,6ZtiywT2Qm50a1uR0jlY35,"Sit Still, Look Pretty",Daya,"Sit Still, Look Pretty",07-10-2016,0.286,0.846,207761,0.734,8.27E-05,2,0.425,-3.601,1,0.108,90.98,4,0.717,71,edm
7675,7675,6M6Tk58pQvABy6ru66dY3d,No Money,Galantis,The Aviary,15-09-2017,0.0282,0.674,191293,0.915,0.00337,6,0.273,-3.999,0,0.0411,126.038,4,0.78,68,edm
7665,7665,23tSVCziOnXVAyayQt0Bi7,Flying,Curbi,Flying,23-05-2022,0.24,0.747,184836,0.855,0.807,4,0.111,-7.27,1,0.0341,130.038,4,0.219,66,edm
7701,7701,6YEW9HzRxYBZnCDLIs4imB,HISTORY,Various Artists,WORKOUT MOTIVATION,14-10-2022,0.155,0.674,176609,0.86,3.21E-06,8,0.359,-3.318,1,0.0369,122.975,4,0.771,2,edm
7858,7858,0n6bGqIXSvlmvmgHbIKlsg,BED,Various Artists,Glow Up Pop,14-10-2022,0.0142,0.671,178087,0.782,0.00221,6,0.333,-4.593,1,0.0341,123.989,4,0.618,1,edm
7018,7018,0VO8gYVDSwM1Qdd2GsMoYK,Moth To A Flame (with The Weeknd),Swedish House Mafia,Paradise Again,15-04-2022,0.0027,0.553,234000,0.659,0,8,0.105,-7.295,1,0.0391,120.146,4,0.105,82,edm
7695,7695,6856mnxcSnr6nFbQcAu18j,HISTORY,Various Artists,Happy Pop Vibes,21-10-2022,0.155,0.674,176609,0.86,3.21E-06,8,0.359,-3.318,1,0.0369,122.975,4,0.771,0,edm
7068,7068,12GEpg2XOPyqk03JZEZnJs,It Ain’t Me (with Selena Gomez),Kygo,It Ain't Me,17-02-2017,0.119,0.64,220780,0.533,0,0,0.0864,-6.596,1,0.0706,99.968,4,0.515,66,edm
7091,7091,10oKSzRcwbZsog2uq2gb4b,Escape (feat. Hayla),Kx5,Escape (feat. Hayla),11-03-2022,0.179,0.66,240445,0.799,0.000364,9,0.701,-6.934,0,0.0719,126.08,4,0.148,73,edm
7883,7883,6jreFSOTUAViWjKyzOC4Kg,REMEDY,Alesso,REMEDY,31-08-2018,0.269,0.601,190295,0.775,0,0,0.0883,-4.612,1,0.0473,119.964,4,0.483,66,edm
7837,7837,3SH8GHdwJGXnoEmnCbPpJQ,The Machines,Zeds Dead,The Machines,09-09-2022,0.00391,0.504,202666,0.888,0.00435,11,0.437,-0.746,0,0.161,179.949,4,0.373,57,edm
7488,7488,5tAa8Uaqr4VvA3693mbIhU,Ruin My Life,Zara Larsson,Ruin My Life,18-10-2018,0.423,0.665,190931,0.699,0,11,0.0969,-5.265,1,0.0578,124.896,4,0.585,67,edm
7765,7765,04ByQsyzXGuHYiUGBenErh,Colors (with Eyelar),Gryffin,Colors (feat. Eyelar) [Remixes],21-10-2022,0.0314,0.279,231832,0.788,0,0,0.0723,-4.089,1,0.0657,174.211,4,0.145,26,edm
7412,7412,0UvddYrJK4x5OWfxpSAZNj,Escape (feat. Hayla) - John Summit Remix,deadmau5,Escape (feat. Hayla) [John Summit Remix],03-06-2022,0.000883,0.629,226666,0.839,0.0364,9,0.109,-5.768,0,0.0348,125.991,4,0.116,63,edm
7840,7840,655sojH8GGEteZTBJOFyy7,Taste of You,Rezz,Taste of You,21-05-2021,0.0064,0.667,167606,0.679,5.28E-05,0,0.17,-6.616,1,0.0475,100.054,4,0.32,58,edm
7344,7344,0ZXdzaT1k688dkpNeEgQiV,I Don't Know Why,NOTD,I Don't Know Why,08-05-2020,0.124,0.499,207667,0.898,7.20E-06,8,0.0832,-4.181,0,0.124,120.04,4,0.618,69,edm
7223,7223,6osaMSJh9NguagEDQcZaKx,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,Carte Blanche,25-07-2019,0.278,0.694,185194,0.758,1.34E-06,11,0.102,-2.986,1,0.218,192.091,4,0.371,74,edm
7525,7525,22ya9ZSp7FxhcgFLALm0eS,KULT (feat. Jasiah),Steve Aoki,KULT (feat. Jasiah),18-02-2022,0.000331,0.446,177149,0.832,0.000784,4,0.203,-4.195,0,0.0596,165.983,4,0.558,63,edm
7657,7657,2bEj47sDxuBKf1aFPeqsT7,When I'm Gone,Various Artists,EDM Gaming Music Autumn/Winter 2022,18-10-2022,0.028,0.685,161266,0.886,0,0,0.481,-4.179,1,0.034,125.034,4,0.615,1,edm
7848,7848,5teOR8KU4XNWY2WlVUDiIR,85%,Loote,lost,14-06-2019,0.346,0.574,174106,0.651,0,7,0.149,-7.585,1,0.046,140.017,4,0.368,63,edm
7919,7919,5Iy2Jj87Ha0C0IBlNE1I4y,The Days,Avicii,The Days / Nights,01-01-2014,0.04,0.59,278480,0.724,4.07E-05,0,0.142,-3.278,1,0.0439,127.059,4,0.526,67,edm
7054,7054,75TMAEB7NhnVKSVgFXYFMg,Crazy What Love Can Do,Various Artists,Workout by the Fitness Marshall,21-10-2022,0.0282,0.601,169756,0.713,0,4,0.158,-3.758,0,0.0449,122.872,4,0.464,0,edm
7194,7194,6NJOOWpT5g3Y46G2qtRejH,BLUE,Various Artists,pov: it's 2020,19-10-2022,0.0179,0.744,167858,0.725,1.00E-05,11,0.212,-6.056,1,0.0303,118.035,4,0.902,5,edm
7704,7704,6wUK8WB3cbNUAAGjNmKy3M,Suffocate,Kayzo,Suffocate,26-02-2020,0.0144,0.638,179200,0.961,0.00141,7,0.175,-1.726,1,0.3,150.065,4,0.664,57,edm
7820,7820,5uGCoNepb3NfYHzdVDXQtC,Potions,SLANDER,Potions,31-05-2019,0.102,0.545,215200,0.323,2.74E-06,3,0.107,-12.006,1,0.0391,149.941,4,0.193,54,edm
7233,7233,3wYOGJYD31sLRmBgCvWxa4,I Found You,Cash Cash,I Found You,28-02-2020,0.0714,0.646,167307,0.761,0,1,0.222,-2.557,1,0.0385,129.916,4,0.472,66,edm
7668,7668,2ylpbsHqGUAv3za4JkyMgz,Xanadu,Ummet Ozcan,Xanadu,11-08-2022,0.671,0.699,229926,0.625,0.211,2,0.223,-9.224,1,0.0367,128,4,0.0701,67,edm
7592,7592,0Zbbxnx4SGGHoIow4PpISP,Stargazing,Kygo,Stargazing - EP,21-09-2017,0.152,0.677,236853,0.497,0,5,0.0911,-5.763,1,0.0809,99.137,4,0.419,67,edm
7927,7927,5d8FKzupYxokVUB1fZEamz,Feel No Pain,GRiZ,Feel No Pain,06-07-2022,0.0307,0.62,169600,0.995,0.000263,0,0.194,-0.149,1,0.0735,150.103,4,0.89,52,edm
7800,7800,3wfNiPBrzDwuanE75Ar6pS,Anywhere With You,Afrojack,Anywhere With You,17-12-2021,0.0696,0.596,158807,0.743,2.37E-06,6,0.202,-4.149,1,0.0302,125.883,4,0.531,68,edm
